open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
1774522200000,69556.19000000,69561.87000000,69489.93000000,69498.58000000,58.23031000,1774522499999,4048681.04179960,7912,27.67413000,1924373.13110230,0
1774522500000,69498.58000000,69517.68000000,69464.58000000,69517.68000000,50.62611000,1774522799999,3518292.65061710,8208,26.28496000,1826764.74473550,0
1774522800000,69517.68000000,69667.56000000,69500.00000000,69628.55000000,61.66725000,1774523099999,4291085.84744570,14139,40.60021000,2825293.43280540,0
1774523100000,69628.54000000,69632.53000000,69548.53000000,69622.00000000,35.00527000,1774523399999,2436394.91908580,10765,20.19800000,1405723.77062660,0
1774523400000,69622.00000000,69625.87000000,69433.33000000,69566.06000000,78.29285000,1774523699999,5446265.08237940,15237,18.53435000,1289024.09874690,0
1774523700000,69566.06000000,69582.73000000,69520.45000000,69537.57000000,28.78768000,1774523999999,2002110.10926320,9835,8.64450000,601149.76872360,0
1774524000000,69537.57000000,69554.92000000,69356.40000000,69363.44000000,104.49023000,1774524299999,7255386.92919240,17037,48.45690000,3364744.88018290,0
1774524300000,69363.44000000,69385.23000000,69192.96000000,69321.37000000,203.93275000,1774524599999,14127795.22253640,28006,64.92862000,4498206.83552380,0
1774524600000,69321.37000000,69433.71000000,69313.00000000,69366.99000000,76.42367000,1774524899999,5301993.23355460,15586,42.76269000,2966456.89973340,0
1774524900000,69366.99000000,69446.78000000,69352.86000000,69439.96000000,49.93708000,1774525199999,3465710.48929500,9179,23.05605000,1599852.67022820,0
1774525200000,69439.96000000,69461.10000000,69398.00000000,69398.00000000,30.27449000,1774525499999,2101934.84072970,7200,10.50701000,729533.15015290,0
1774525500000,69398.00000000,69439.87000000,69362.36000000,69371.34000000,69.59684000,1774525799999,4830539.08025190,7503,43.48478000,3018459.29798990,0
1774525800000,69371.34000000,69404.74000000,69348.00000000,69393.46000000,33.37609000,1774526099999,2315258.89888720,8446,20.47986000,1420656.42274270,0
1774526100000,69393.46000000,69393.46000000,69271.51000000,69276.01000000,31.88219000,1774526399999,2210444.28432860,6913,17.81050000,1234811.26042990,0
1774526400000,69276.01000000,69357.87000000,69226.34000000,69333.77000000,87.11616000,1774526699999,6036143.28013650,13755,38.16812000,2644624.73795100,0
1774526700000,69333.76000000,69370.00000000,69238.13000000,69367.43000000,45.31433000,1774526999999,3141001.63858670,11109,25.31011000,1754504.19813120,0
1774527000000,69367.43000000,69413.30000000,69367.42000000,69375.23000000,38.38942000,1774527299999,2663759.65861380,7846,20.29382000,1408101.75981740,0
1774527300000,69375.23000000,69394.50000000,69331.00000000,69366.54000000,47.56564000,1774527599999,3299627.78143700,8663,21.63322000,1500656.22593580,0
1774527600000,69366.68000000,69399.80000000,69359.69000000,69362.17000000,39.91786000,1774527899999,2769561.94306030,8577,18.49133000,1282941.18359130,0
1774527900000,69362.18000000,69431.00000000,69332.78000000,69420.65000000,52.36163000,1774528199999,3632926.97365020,7799,28.19464000,1956130.85195780,0
1774528200000,69420.65000000,69459.58000000,69322.42000000,69322.43000000,54.19133000,1774528499999,3760444.53979330,13002,27.30117000,1894493.98185470,0
1774528500000,69322.43000000,69364.97000000,69241.62000000,69336.01000000,53.51315000,1774528799999,3708171.17203610,12347,24.65156000,1708228.59398320,0
1774528800000,69336.01000000,69395.00000000,69299.29000000,69365.73000000,49.17168000,1774529099999,3410311.66639650,10183,30.64658000,2125506.59715730,0
1774529100000,69365.74000000,69429.77000000,69365.73000000,69397.74000000,46.38827000,1774529399999,3219184.83980640,8662,20.43697000,1418164.24253990,0
1774529400000,69397.74000000,69432.13000000,69381.27000000,69413.77000000,29.11777000,1774529699999,2020836.75824930,8422,13.19752000,915923.68293800,0
1774529700000,69413.78000000,69461.28000000,69413.77000000,69436.42000000,46.77654000,1774529999999,3248197.32734540,7608,19.88609000,1380848.10501190,0
1774530000000,69436.42000000,69478.42000000,69414.07000000,69449.82000000,59.54848000,1774530299999,4135315.49629900,13368,32.96673000,2289393.76680970,0
1774530300000,69449.83000000,69573.60000000,69444.54000000,69504.10000000,161.50907000,1774530599999,11228448.71809130,12244,128.31717000,8921771.09060430,0
1774530600000,69504.09000000,69504.10000000,69428.00000000,69484.14000000,46.26216000,1774530899999,3213480.21057350,9329,21.62712000,1502251.27342270,0
1774530900000,69484.15000000,69527.89000000,69455.00000000,69475.01000000,84.66386000,1774531199999,5883983.58386560,9483,55.32318000,3844877.05836560,0
1774531200000,69475.00000000,69479.54000000,69430.00000000,69430.00000000,47.23996000,1774531499999,3281094.62580710,5158,14.94960000,1038255.36137180,0
1774531500000,69430.01000000,69441.66000000,69375.51000000,69400.14000000,44.43816000,1774531799999,3083922.85725330,7924,17.25487000,1197393.51796570,0
1774531800000,69400.14000000,69437.81000000,69238.08000000,69254.38000000,113.68067000,1774532099999,7883145.39207710,28111,52.62105000,3648948.84441980,0
1774532100000,69254.37000000,69499.27000000,69218.00000000,69317.01000000,99.89567000,1774532399999,6926634.96567200,33377,48.45175000,3359444.41069400,0
1774532400000,69317.00000000,69547.35000000,69270.27000000,69547.35000000,93.14258000,1774532699999,6458743.03132660,24162,50.95632000,3534164.53970320,0
1774532700000,69547.35000000,69832.73000000,69547.35000000,69647.70000000,289.22225000,1774532999999,20167654.06339430,44374,158.70768000,11067656.97728410,0
1774533000000,69647.69000000,69877.45000000,69598.41000000,69793.00000000,151.41909000,1774533299999,10565858.65570530,31205,92.16090000,6430929.37427090,0
1774533300000,69793.00000000,69809.32000000,69502.00000000,69646.59000000,170.57674000,1774533599999,11879229.46439610,27068,69.06247000,4809004.42526870,0
1774533600000,69646.59000000,69729.84000000,69615.00000000,69711.35000000,88.14299000,1774533899999,6141231.63946520,23600,40.41876000,2816234.65972440,0
1774533900000,69711.36000000,69837.12000000,69607.44000000,69648.38000000,106.28305000,1774534199999,7411040.97225180,22585,46.07518000,3213139.37735350,0
1774534200000,69648.38000000,69674.64000000,69522.02000000,69608.40000000,58.02523000,1774534499999,4038302.52901830,19324,24.78281000,1724812.73118240,0
1774534500000,69608.40000000,69680.00000000,69477.11000000,69477.22000000,51.52870000,1774534799999,3586611.21147370,20552,27.26740000,1897954.96983090,0
1774534800000,69477.21000000,69575.63000000,69406.28000000,69545.13000000,77.39018000,1774535099999,5377774.68986180,19108,39.10866000,2718033.10015590,0
1774535100000,69545.12000000,69708.92000000,69490.11000000,69611.03000000,65.63687000,1774535399999,4570164.47852710,16950,32.62357000,2271628.75817360,0
1774535400000,69611.03000000,69772.00000000,69611.02000000,69767.24000000,83.66829000,1774535699999,5832194.71352560,18533,42.28496000,2947510.40622260,0
1774535700000,69767.24000000,69767.24000000,69620.00000000,69653.31000000,61.95762000,1774535999999,4316153.76652650,17705,22.17110000,1544333.01949070,0
1774536000000,69653.51000000,69771.29000000,69494.49000000,69516.89000000,86.74095000,1774536299999,6038447.27597200,33579,37.26366000,2594332.23805280,0
1774536300000,69516.88000000,69538.11000000,69400.70000000,69437.28000000,74.41845000,1774536599999,5169623.23953790,27499,39.37272000,2735099.67090300,0
1774536600000,69437.28000000,69498.35000000,69259.29000000,69318.66000000,74.88888000,1774536899999,5195993.17379510,27716,25.88812000,1796825.41550550,0
1774536900000,69318.65000000,69554.75000000,69259.25000000,69479.92000000,114.67588000,1774537199999,7961225.47336710,25636,58.25410000,4045605.61369940,0
1774537200000,69479.91000000,69497.73000000,69350.00000000,69350.00000000,48.59111000,1774537499999,3372602.31593780,18527,15.64797000,1086136.35617470,0
1774537500000,69350.00000000,69411.32000000,69005.17000000,69174.07000000,260.95783000,1774537799999,18045209.79652770,32284,60.59835000,4192640.12021540,0
1774537800000,69174.08000000,69254.57000000,68904.49000000,68950.99000000,289.93842000,1774538099999,20018673.11658400,37733,94.95023000,6557832.50139550,0
1774538100000,68950.76000000,68988.00000000,68632.40000000,68885.14000000,477.50267000,1774538399999,32872648.88941810,58842,206.95411000,14248293.29290350,0
1774538400000,68885.15000000,68999.00000000,68862.08000000,68999.00000000,106.12102000,1774538699999,7314584.68237450,21704,59.72511000,4116659.14768990,0
1774538700000,68999.00000000,69082.87000000,68977.87000000,69030.49000000,102.01493000,1774538999999,7041942.66720450,22830,56.72557000,3915640.80883530,0
1774539000000,69030.49000000,69069.69000000,68936.87000000,68950.85000000,83.71757000,1774539299999,5776779.66249090,22656,33.66094000,2322752.75377900,0
1774539300000,68950.84000000,68988.95000000,68902.08000000,68975.87000000,72.56024000,1774539599999,5002082.55946880,24761,32.47016000,2238371.21618790,0
1774539600000,68975.87000000,69053.67000000,68920.40000000,68988.75000000,56.47459000,1774539899999,3895399.82901200,18800,25.05091000,1727874.98626840,0
1774539900000,68988.76000000,69167.77000000,68983.86000000,69099.56000000,150.78942000,1774540199999,10415812.49371570,28822,106.40949000,7350009.68156750,0
1774540200000,69099.55000000,69220.01000000,69068.06000000,69198.37000000,71.68355000,1774540499999,4957930.23110920,14649,33.23564000,2298582.33447910,0
1774540500000,69198.38000000,69205.40000000,69053.90000000,69082.64000000,84.72447000,1774540799999,5856618.58821060,15703,31.22799000,2158813.26943010,0
1774540800000,69082.64000000,69082.64000000,68950.11000000,68996.89000000,113.67723000,1774541099999,7845527.92534280,21602,51.15443000,3530475.42980940,0
1774541100000,68996.88000000,69067.31000000,68986.67000000,69004.82000000,60.28035000,1774541399999,4160545.31039550,13279,18.40007000,1269954.12134350,0
1774541400000,69004.82000000,69034.00000000,68961.01000000,69022.57000000,104.55564000,1774541699999,7214322.20824120,15402,46.47295000,3206394.26730960,0
1774541700000,69022.57000000,69142.94000000,68855.84000000,69043.98000000,217.78436000,1774541999999,15030149.69647890,22156,144.10923000,9949938.10155680,0
1774542000000,69043.98000000,69065.20000000,68931.79000000,69036.95000000,72.81200000,1774542299999,5025196.13555290,17020,28.89584000,1994334.15358340,0
1774542300000,69037.37000000,69037.37000000,68857.74000000,68888.01000000,93.72167000,1774542599999,6460992.47666670,18844,36.67381000,2528065.55329120,0
1774542600000,68888.01000000,68974.67000000,68829.59000000,68966.32000000,82.67342000,1774542899999,5696252.44713880,17579,41.70031000,2873203.56959270,0
1774542900000,68966.32000000,69002.03000000,68823.21000000,68855.88000000,57.59905000,1774543199999,3968806.04613120,15614,16.33625000,1125548.74426640,0
1774543200000,68855.88000000,68933.07000000,68828.94000000,68918.29000000,41.62317000,1774543499999,2866701.95939960,10999,16.43723000,1132146.27219810,0
1774543500000,68918.28000000,68959.21000000,68855.00000000,68909.04000000,36.98960000,1774543799999,2548736.04249190,11597,17.96130000,1237583.03859590,0
1774543800000,68909.05000000,68979.90000000,68869.58000000,68967.00000000,31.21424000,1774544099999,2151365.11640920,11252,13.31073000,917418.11957250,0
1774544100000,68967.00000000,68975.85000000,68912.00000000,68932.52000000,36.59601000,1774544399999,2522973.28348460,8778,14.78831000,1019569.62319530,0
1774544400000,68932.53000000,69037.20000000,68904.02000000,69007.61000000,53.97028000,1774544699999,3722823.04571750,14717,27.41987000,1891286.35958130,0
1774544700000,69007.61000000,69047.76000000,68960.02000000,69006.70000000,40.52020000,1774544999999,2795748.75096480,10090,16.00390000,1104178.27510040,0
1774545000000,69006.70000000,69006.70000000,68921.50000000,68921.51000000,33.80110000,1774545299999,2330343.64355300,9605,15.11034000,1041697.08081760,0
1774545300000,68921.50000000,69019.67000000,68911.89000000,69019.67000000,30.46360000,1774545599999,2101092.27911500,8513,11.12620000,767347.72785050,0
1774545600000,69019.67000000,69050.05000000,68961.01000000,68993.64000000,31.96082000,1774545899999,2205476.67484550,10498,13.85009000,955758.63521700,0
1774545900000,68993.63000000,69086.91000000,68980.19000000,69082.98000000,24.29340000,1774546199999,1676793.58576410,5819,14.02209000,967713.40482910,0
1774546200000,69082.97000000,69162.00000000,69082.97000000,69138.90000000,51.91239000,1774546499999,3588510.06136920,10847,29.42561000,2034051.45396280,0
1774546500000,69138.91000000,69160.00000000,69011.12000000,69011.12000000,63.71478000,1774546799999,4400939.67345770,10441,20.07829000,1387162.48240490,0
1774546800000,69011.13000000,69011.13000000,68931.23000000,68957.74000000,53.98816000,1774547099999,3723009.07093370,11414,22.93942000,1581821.46871700,0
1774547100000,68957.75000000,68960.27000000,68649.00000000,68714.46000000,257.12095000,1774547399999,17684685.87960690,19543,53.04903000,3651269.05612140,0
1774547400000,68714.45000000,68787.89000000,68650.00000000,68762.64000000,85.75727000,1774547699999,5892991.42042680,14407,39.33050000,2702751.96281300,0
1774547700000,68762.65000000,68771.53000000,68377.83000000,68486.86000000,403.02521000,1774547999999,27616366.72315110,37623,165.70577000,11353688.64467370,0
1774548000000,68486.86000000,68603.75000000,68373.75000000,68414.71000000,116.77749000,1774548299999,7998714.68857980,26049,54.32449000,3721180.08732330,0
1774548300000,68414.70000000,68545.09000000,68314.48000000,68482.00000000,122.38186000,1774548599999,8377028.44549880,21613,61.41425000,4204488.01221630,0
1774548600000,68482.00000000,68482.00000000,68374.20000000,68459.44000000,59.43310000,1774548899999,4066606.48444090,11992,21.67647000,1483200.68673540,0
1774548900000,68459.44000000,68459.44000000,68299.00000000,68328.83000000,126.58528000,1774549199999,8652647.57313530,17915,33.95703000,2321777.30322670,0
1774549200000,68328.83000000,68404.75000000,68196.38000000,68317.45000000,192.06585000,1774549499999,13117613.66278320,27927,88.20240000,6023695.36153180,0
1774549500000,68317.45000000,68326.15000000,68153.00000000,68203.58000000,193.81378000,1774549799999,13218861.16471280,20635,85.41233000,5825271.11154360,0
1774549800000,68203.59000000,68329.44000000,68184.35000000,68263.87000000,318.44058000,1774550099999,21735126.41631360,19207,158.68182000,10829887.30167760,0
1774550100000,68263.87000000,68338.06000000,68250.00000000,68331.85000000,57.57819000,1774550399999,3931996.73703110,12313,43.06457000,2940869.63168350,0
1774550400000,68331.84000000,68360.26000000,68293.50000000,68336.67000000,39.29066000,1774550699999,2684506.04230640,10247,24.44332000,1670023.23909980,0
1774550700000,68336.67000000,68431.54000000,68313.47000000,68426.41000000,63.82302000,1774550999999,4364181.25868150,11518,36.15375000,2472196.42757600,0
1774551000000,68426.41000000,68474.81000000,68389.23000000,68469.46000000,55.40241000,1774551299999,3791099.67700520,10293,39.95604000,2734207.47680120,0
1774551300000,68469.46000000,68503.03000000,68438.00000000,68497.25000000,56.97440000,1774551599999,3901013.83581410,8417,35.64357000,2440585.23531650,0
1774551600000,68497.25000000,68506.00000000,68395.63000000,68469.59000000,45.21620000,1774551899999,3095314.66558250,9662,24.95288000,1708177.84638770,0
1774551900000,68469.58000000,68520.29000000,68408.42000000,68512.84000000,29.46920000,1774552199999,2017242.86123430,8761,19.72422000,1350144.81000320,0
1774552200000,68512.84000000,68512.85000000,68427.20000000,68457.40000000,30.15561000,1774552499999,2064559.20167050,6990,19.13097000,1309738.88946490,0
1774552500000,68457.41000000,68520.00000000,68451.23000000,68510.00000000,30.48911000,1774552799999,2088005.04987310,7239,23.17657000,1587206.38390790,0
1774552800000,68509.99000000,68578.80000000,68504.50000000,68549.37000000,47.25026000,1774553099999,3238495.65818920,9027,33.01202000,2262651.40828920,0
1774553100000,68549.37000000,68549.37000000,68385.51000000,68435.96000000,49.71045000,1774553399999,3402111.03750610,9632,20.88883000,1429499.49464730,0
1774553400000,68435.96000000,68460.30000000,68358.80000000,68427.17000000,43.08592000,1774553699999,2947038.67251710,10149,22.15192000,1515128.04864930,0
1774553700000,68427.17000000,68654.24000000,68421.24000000,68611.79000000,55.96329000,1774553999999,3837937.72498850,15328,35.22853000,2415493.75680510,0
1774554000000,68611.79000000,68677.10000000,68611.78000000,68633.12000000,46.13425000,1774554299999,3166960.15376960,9757,22.85971000,1569251.25945560,0
1774554300000,68633.12000000,68681.54000000,68595.18000000,68660.00000000,60.38695000,1774554599999,4144927.83316480,9814,36.17219000,2482891.02350740,0
1774554600000,68659.99000000,68677.10000000,68564.00000000,68603.91000000,34.55488000,1774554899999,2371113.26289480,11106,21.52275000,1476841.69338000,0
1774554900000,68603.91000000,68648.69000000,68494.05000000,68534.36000000,71.55647000,1774555199999,4908021.00804170,11092,36.94229000,2534300.52282690,0
1774555200000,68534.37000000,68563.86000000,68436.74000000,68472.80000000,48.71982000,1774555499999,3337897.88966380,8618,22.26791000,1525621.83944600,0
1774555500000,68472.79000000,68525.19000000,68446.44000000,68521.00000000,31.11020000,1774555799999,2130195.61685880,8231,21.70711000,1486244.83667810,0
1774555800000,68521.00000000,69478.42000000,68520.99000000,69201.99000000,696.15363000,1774556099999,48126333.23850370,77128,392.59217000,27128158.35628080,0
1774556100000,69202.00000000,69346.27000000,69116.19000000,69165.43000000,267.65005000,1774556399999,18529368.11219670,36679,183.62753000,12714607.56886940,0
1774556400000,69165.43000000,69346.29000000,69073.99000000,69285.32000000,158.27956000,1774556699999,10951673.24181200,25631,104.30410000,7216232.98486270,0
1774556700000,69285.32000000,69285.33000000,69112.24000000,69168.99000000,81.76566000,1774556999999,5655839.41311920,13794,41.18736000,2848654.00012360,0
1774557000000,69168.99000000,69306.13000000,69164.99000000,69164.99000000,70.67507000,1774557299999,4892393.87756180,15768,38.56326000,2669390.02255290,0
1774557300000,69165.00000000,69260.00000000,69164.99000000,69207.25000000,46.60691000,1774557599999,3225749.12233590,10376,30.48961000,2110190.86727150,0
1774557600000,69207.98000000,69207.98000000,69082.58000000,69158.79000000,46.75371000,1774557899999,3232820.93783200,9425,20.67537000,1429370.46763450,0
1774557900000,69158.80000000,69201.37000000,69124.94000000,69144.99000000,19.37448000,1774558199999,1340088.82836120,7158,11.71487000,810287.01044080,0
1774558200000,69144.98000000,69144.99000000,68865.20000000,68986.44000000,145.49438000,1774558499999,10032949.77485580,11604,21.47054000,1481619.91787020,0
1774558500000,68986.44000000,69033.43000000,68930.10000000,69005.21000000,95.07287000,1774558799999,6559215.01270100,10275,39.04191000,2693406.92628260,0
1774558800000,69005.21000000,69005.21000000,68891.29000000,68928.98000000,82.71510000,1774559099999,5705382.57828820,9252,19.72837000,1359959.45151620,0
1774559100000,68928.97000000,68951.18000000,68903.03000000,68912.90000000,30.12452000,1774559399999,2076153.43896530,4880,14.15493000,975530.47392180,0
1774559400000,68912.90000000,69007.62000000,68880.83000000,68912.92000000,61.36763000,1774559699999,4230378.92775640,7660,26.87941000,1852978.29839820,0
1774559700000,68912.92000000,68968.98000000,68879.05000000,68968.98000000,37.33569000,1774559999999,2573631.56227870,7017,26.35810000,1816895.72191360,0
1774560000000,68968.99000000,69205.43000000,68965.37000000,69146.67000000,83.26358000,1774560299999,5753053.87602120,11011,60.46845000,4177508.23163910,0
1774560300000,69146.66000000,69146.66000000,68992.45000000,69092.49000000,56.64883000,1774560599999,3912485.91508320,7416,26.06723000,1800261.35354170,0
1774560600000,69092.48000000,69130.97000000,69006.03000000,69060.20000000,47.36740000,1774560899999,3271606.40804240,6047,22.08069000,1524775.57500910,0
1774560900000,69060.20000000,69079.71000000,68985.30000000,68994.96000000,30.91530000,1774561199999,2134021.69854210,4051,11.87880000,819938.65107340,0
1774561200000,68994.97000000,69079.40000000,68968.34000000,69020.98000000,41.40787000,1774561499999,2857764.40436820,7866,21.98248000,1516952.49368990,0
1774561500000,69020.98000000,69029.52000000,68969.80000000,69007.62000000,27.74546000,1774561799999,1914467.74320990,7978,15.34608000,1058777.63600720,0
1774561800000,69007.62000000,69007.62000000,68914.57000000,68936.29000000,66.78039000,1774562099999,4605168.15343960,8818,29.18661000,2012310.00197330,0
1774562100000,68936.29000000,68975.76000000,68904.12000000,68921.10000000,33.01600000,1774562399999,2275940.68282690,7762,21.88289000,1508405.40165620,0
1774562400000,68921.10000000,69015.87000000,68900.00000000,68931.22000000,35.43001000,1774562699999,2442943.74413160,12092,20.54329000,1416570.50756930,0
1774562700000,68931.22000000,69028.89000000,68863.29000000,68896.00000000,29.75912000,1774562999999,2051570.36406210,14619,14.66092000,1010824.29867370,0
1774563000000,68896.00000000,69021.31000000,68895.99000000,68955.84000000,33.17949000,1774563299999,2287823.78488490,10703,17.14587000,1182356.42498600,0
1774563300000,68955.84000000,68978.48000000,68918.28000000,68945.48000000,22.94181000,1774563599999,1581724.70821120,8141,14.18713000,978079.26828360,0
1774563600000,68945.49000000,68956.20000000,68675.11000000,68763.52000000,76.75168000,1774563899999,5279832.76409660,13689,22.04788000,1517225.85010090,0
1774563900000,68763.51000000,68838.43000000,68603.24000000,68754.44000000,91.80093000,1774564199999,6309625.55523170,19627,46.76935000,3214506.91177940,0
1774564200000,68754.44000000,68833.19000000,68708.00000000,68828.93000000,45.68686000,1774564499999,3142216.86330960,14034,32.82981000,2258048.90136680,0
1774564500000,68828.93000000,68828.93000000,68784.27000000,68792.25000000,40.68159000,1774564799999,2798821.14100010,8498,17.81742000,1225773.74701190,0
1774564800000,68792.26000000,68820.48000000,68768.80000000,68796.22000000,20.97576000,1774565099999,1442998.61305340,6729,9.16700000,630644.78356480,0
1774565100000,68796.22000000,68824.08000000,68778.00000000,68822.40000000,18.96646000,1774565399999,1304911.87692350,5792,8.56110000,589044.72035580,0
1774565400000,68822.40000000,68855.07000000,68769.98000000,68854.00000000,35.08727000,1774565699999,2414668.80340920,7171,17.01133000,1170688.97040060,0
1774565700000,68853.99000000,68892.67000000,68831.20000000,68892.67000000,33.13296000,1774565999999,2281575.17591790,5647,22.37936000,1540947.20804760,0
1774566000000,68892.66000000,68994.16000000,68892.66000000,68958.18000000,45.29654000,1774566299999,3123583.35734990,10061,27.65071000,1906722.96574100,0
1774566300000,68958.18000000,68978.90000000,68850.65000000,68850.65000000,23.18401000,1774566599999,1597398.40459840,6576,6.87991000,474095.39413340,0
1774566600000,68850.65000000,68870.94000000,68793.89000000,68817.63000000,51.04690000,1774566899999,3513492.51957040,8185,33.02241000,2272900.23856000,0
1774566900000,68817.63000000,68850.00000000,68792.89000000,68849.99000000,18.02355000,1774567199999,1240403.15807440,6057,10.63984000,732185.18244300,0
1774567200000,68850.00000000,68850.00000000,68672.21000000,68705.44000000,51.98800000,1774567499999,3573437.60671820,10480,18.08258000,1243164.08612470,0
1774567500000,68705.44000000,68735.80000000,68640.00000000,68735.80000000,44.41203000,1774567799999,3049842.21444560,10651,21.59970000,1483340.18244440,0
1774567800000,68735.80000000,68735.80000000,68652.00000000,68684.76000000,38.24578000,1774568099999,2627218.46092490,9086,11.81195000,811363.27194770,0
1774568100000,68684.76000000,68784.28000000,68684.75000000,68717.72000000,39.57007000,1774568399999,2720442.95468770,9092,20.90923000,1437308.85201080,0
1774568400000,68717.72000000,68759.18000000,68714.00000000,68754.78000000,19.13850000,1774568699999,1315657.80378220,5105,11.73161000,806481.87801380,0
1774568700000,68754.78000000,68793.87000000,68740.35000000,68793.87000000,11.28568000,1774568999999,776005.28062870,4113,7.70787000,529999.36465790,0
1774569000000,68793.88000000,68847.16000000,68784.27000000,68833.20000000,17.22463000,1774569299999,1185323.82192490,5938,10.73514000,738739.64065460,0
1774569300000,68833.20000000,68845.87000000,68804.34000000,68820.31000000,31.00266000,1774569599999,2133912.25712240,3712,9.04882000,622740.46753170,0
1774569600000,68820.31000000,68830.00000000,68705.64000000,68790.01000000,96.38626000,1774569899999,6627632.97794190,14547,42.04917000,2891251.32777220,0
1774569900000,68790.01000000,68942.67000000,68781.07000000,68929.58000000,55.25728000,1774570199999,3803729.41538150,7825,45.71729000,3146849.41135860,0
1774570200000,68929.58000000,68965.15000000,68885.34000000,68940.00000000,126.75269000,1774570499999,8737292.85861990,8008,56.05194000,3863715.00904470,0
1774570500000,68940.00000000,68956.53000000,68870.01000000,68913.18000000,31.76518000,1774570799999,2189047.96130780,6528,16.27693000,1121622.11386570,0
1774570800000,68913.18000000,68924.66000000,68744.37000000,68806.63000000,26.00811000,1774571099999,1790189.61518180,12939,13.89319000,956273.32779190,0
1774571100000,68806.63000000,68814.52000000,68732.26000000,68732.26000000,20.38492000,1774571399999,1402110.63433890,11212,12.32713000,847938.94342020,0
1774571400000,68732.26000000,68768.92000000,68707.00000000,68730.29000000,88.11297000,1774571699999,6055701.70046070,10529,58.81366000,4041909.53185040,0
1774571700000,68730.29000000,68748.40000000,68531.37000000,68602.96000000,80.84847000,1774571999999,5546298.30750120,18064,22.92334000,1572434.55937770,0
1774572000000,68602.96000000,68787.73000000,68597.00000000,68718.75000000,51.82773000,1774572299999,3561821.35393820,9869,36.43106000,2503373.21187000,0
1774572300000,68718.74000000,68718.74000000,68600.00000000,68641.05000000,22.05537000,1774572599999,1513901.21511830,8060,9.34080000,641113.62397020,0
1774572600000,68641.06000000,68773.24000000,68641.06000000,68727.47000000,20.21699000,1774572899999,1389184.15136640,8065,15.00190000,1030811.27729440,0
1774572900000,68727.47000000,68786.34000000,68727.46000000,68785.01000000,14.84417000,1774573199999,1020698.16328610,4908,8.23482000,566222.85315890,0
1774573200000,68785.00000000,68849.81000000,68774.99000000,68778.40000000,107.21321000,1774573499999,7375550.96274580,8900,41.86031000,2879469.20253710,0
1774573500000,68778.40000000,68812.53000000,68700.00000000,68805.96000000,97.76547000,1774573799999,6722155.18752540,7445,72.80548000,5006040.64271850,0
1774573800000,68805.96000000,68883.10000000,68805.95000000,68863.48000000,39.15815000,1774574099999,2696426.81286560,7574,30.24557000,2082663.24836980,0
1774574100000,68863.49000000,68919.61000000,68840.29000000,68889.68000000,79.47620000,1774574399999,5473854.89907700,10309,66.59002000,4586293.25833220,0
1774574400000,68889.68000000,68933.55000000,68831.13000000,68923.24000000,59.26488000,1774574699999,4081542.86700100,8099,29.11889000,2005638.46264340,0
1774574700000,68923.24000000,68950.00000000,68893.32000000,68909.84000000,34.93033000,1774574999999,2407432.34379780,6954,24.69565000,1702018.04340800,0
1774575000000,68909.84000000,68943.95000000,68879.20000000,68879.20000000,23.77596000,1774575299999,1638392.90435090,5426,13.00839000,896405.75779670,0
1774575300000,68879.21000000,68900.58000000,68849.00000000,68875.18000000,27.56471000,1774575599999,1898485.98168820,4557,19.58076000,1348559.77193750,0
1774575600000,68875.17000000,68912.00000000,68859.88000000,68900.66000000,19.05702000,1774575899999,1312715.96774350,4907,14.82445000,1021153.33813480,0
1774575900000,68900.67000000,68989.36000000,68873.93000000,68973.28000000,25.05579000,1774576199999,1727344.61836380,6070,20.34180000,1402432.98867210,0
1774576200000,68973.28000000,68974.74000000,68924.25000000,68965.28000000,14.56996000,1774576499999,1004687.17312660,4635,7.88409000,543651.10167890,0
1774576500000,68965.28000000,69066.51000000,68965.28000000,69051.27000000,27.22524000,1774576799999,1879337.82140720,6671,21.05934000,1453656.37494270,0
1774576800000,69051.27000000,69130.00000000,69045.74000000,69106.10000000,61.00852000,1774577099999,4215091.63011210,11914,34.73889000,2400040.51257150,0
1774577100000,69106.09000000,69122.99000000,69051.74000000,69122.98000000,54.39080000,1774577399999,3757808.75620870,7091,41.70825000,2881774.85287720,0
1774577400000,69122.99000000,69179.05000000,69057.22000000,69057.22000000,43.90871000,1774577699999,3034626.88976300,11157,21.09880000,1458237.65268340,0
1774577700000,69057.22000000,69057.22000000,68994.37000000,68998.74000000,30.64107000,1774577999999,2115043.91760950,4022,6.11700000,422184.21375370,0
1774578000000,68998.75000000,69034.38000000,68971.37000000,68992.00000000,108.56973000,1774578299999,7491882.45418540,5980,39.48170000,2724106.42605760,0
1774578300000,68992.00000000,69023.46000000,68955.50000000,69023.45000000,23.82735000,1774578599999,1643974.36245430,5727,11.06569000,763450.54344460,0
1774578600000,69023.45000000,69071.67000000,68998.28000000,69004.46000000,94.65916000,1774578899999,6533782.67424360,7546,16.37833000,1130662.51504050,0
1774578900000,69004.45000000,69008.33000000,68938.94000000,68938.94000000,33.82576000,1774579199999,2333287.31303400,4377,10.14717000,699995.27074240,0
1774579200000,68938.95000000,68955.37000000,68862.00000000,68920.51000000,241.43666000,1774579499999,16642290.57815130,9816,106.95985000,7372148.58387880,0
